,number,value,datetime_start,datetime_complete,duration,params_n_hidden_layers,params_n_neurons_per_layer,state
22,22,0.0021181730409459004,2020-08-25 22:23:58.468259,2020-08-25 22:25:04.641491,0 days 00:01:06.173232000,1,26,COMPLETE
23,23,0.0023672010481565644,2020-08-25 22:25:06.357200,2020-08-25 22:25:53.401671,0 days 00:00:47.044471000,3,19,COMPLETE
24,24,0.01619500963870647,2020-08-25 22:25:55.103393,2020-08-25 22:28:07.574870,0 days 00:02:12.471477000,9,11,COMPLETE
25,25,0.001868792364014154,2020-08-25 22:28:08.083199,2020-08-25 22:30:17.875960,0 days 00:02:09.792761000,5,32,COMPLETE
26,26,0.0010904908029267194,2020-08-25 22:30:18.290727,2020-08-25 22:31:30.885546,0 days 00:01:12.594819000,3,22,COMPLETE
27,27,0.0009778014081204699,2020-08-25 22:31:31.840035,2020-08-25 22:32:19.919417,0 days 00:00:48.079382000,2,21,COMPLETE
28,28,0.004504093827743895,2020-08-25 22:32:20.368462,2020-08-25 22:33:10.675251,0 days 00:00:50.306789000,1,26,COMPLETE
29,29,0.0006893842176508881,2020-08-25 22:33:11.283969,2020-08-25 22:34:29.164102,0 days 00:01:17.880133000,3,16,COMPLETE
30,30,0.001302462976229544,2020-08-25 22:34:29.924208,2020-08-25 22:35:32.063764,0 days 00:01:02.139556000,3,16,COMPLETE
31,31,0.0008824962569350701,2020-08-25 22:35:36.220872,2020-08-25 22:36:21.968801,0 days 00:00:45.747929000,2,24,COMPLETE
32,32,0.0010555922807940256,2020-08-25 22:36:22.443716,2020-08-25 22:37:15.130303,0 days 00:00:52.686587000,2,24,COMPLETE
33,33,0.001838043763528642,2020-08-25 22:37:15.893419,2020-08-25 22:38:24.856123,0 days 00:01:08.962704000,4,10,COMPLETE
34,34,0.0021170101827466983,2020-08-25 22:38:25.140964,2020-08-25 22:40:00.617993,0 days 00:01:35.477029000,6,26,COMPLETE
35,35,0.005049064798556799,2020-08-25 22:40:00.931021,2020-08-25 22:40:40.255892,0 days 00:00:39.324871000,2,17,COMPLETE
36,36,0.0018113597562913774,2020-08-25 22:40:42.011528,2020-08-25 22:42:30.938160,0 days 00:01:48.926632000,7,12,COMPLETE
37,37,0.011056167453646881,2020-08-25 22:42:31.572652,2020-08-25 22:45:13.410801,0 days 00:02:41.838149000,12,21,COMPLETE
38,38,0.0032206973329884435,2020-08-25 22:45:13.835017,2020-08-25 22:46:46.580408,0 days 00:01:32.745391000,4,20,COMPLETE
39,39,0.0006498822596309518,2020-08-25 22:46:47.347013,2020-08-25 22:48:40.017124,0 days 00:01:52.670111000,3,32,COMPLETE
40,40,0.0006731216977337997,2020-08-25 22:48:40.523283,2020-08-25 22:51:34.089365,0 days 00:02:53.566082000,7,37,COMPLETE
41,41,0.0027645547310669026,2020-08-25 22:51:34.555073,2020-08-25 22:54:18.743143,0 days 00:02:44.188070000,7,37,COMPLETE
42,42,0.0010005544944708836,2020-08-25 22:54:19.249998,2020-08-25 22:56:22.318830,0 days 00:02:03.068832000,5,34,COMPLETE
43,43,0.01726166509018353,2020-08-25 22:56:23.158009,2020-08-25 22:57:54.646259,0 days 00:01:31.488250000,3,33,COMPLETE
44,44,0.004472919586078142,2020-08-25 22:57:55.662409,2020-08-25 23:02:22.089175,0 days 00:04:26.426766000,10,38,COMPLETE
45,45,0.004408707179398635,2020-08-25 23:02:24.000063,2020-08-25 23:05:51.458598,0 days 00:03:27.458535000,8,35,COMPLETE
46,46,0.017958702665839286,2020-08-25 23:05:52.296964,2020-08-25 23:10:01.145337,0 days 00:04:08.848373000,12,39,COMPLETE
47,47,0.0012984057186645969,2020-08-25 23:10:02.313630,2020-08-25 23:11:46.221307,0 days 00:01:43.907677000,5,30,COMPLETE
48,48,0.006262998546806281,2020-08-25 23:11:47.017320,2020-08-25 23:12:42.358837,0 days 00:00:55.341517000,6,7,COMPLETE
49,49,0.007890062487563578,2020-08-25 23:12:42.877584,2020-08-25 23:13:59.388290,0 days 00:01:16.510706000,4,16,COMPLETE
50,50,0.007270814889342119,2020-08-25 23:13:59.880582,2020-08-25 23:14:53.575094,0 days 00:00:53.694512000,1,13,COMPLETE
51,51,0.0008678740080227069,2020-08-25 23:14:53.998147,2020-08-25 23:15:58.460771,0 days 00:01:04.462624000,2,27,COMPLETE
52,52,0.0017840193161708583,2020-08-25 23:15:59.506120,2020-08-25 23:17:05.024520,0 days 00:01:05.518400000,3,28,COMPLETE
53,53,0.0006725448926059983,2020-08-25 23:17:05.709460,2020-08-25 23:17:52.246189,0 days 00:00:46.536729000,2,27,COMPLETE
54,54,0.0012554852781894612,2020-08-25 23:17:54.981532,2020-08-25 23:18:27.586099,0 days 00:00:32.604567000,1,31,COMPLETE
55,55,0.08391541656529448,2020-08-25 23:18:28.404128,2020-08-25 23:23:39.667849,0 days 00:05:11.263721000,15,40,COMPLETE
56,56,0.001087081309776639,2020-08-25 23:23:42.995761,2020-08-25 23:25:56.408331,0 days 00:02:13.412570000,6,36,COMPLETE
57,57,0.0014721789621038911,2020-08-25 23:25:57.505066,2020-08-25 23:26:57.163619,0 days 00:00:59.658553000,4,18,COMPLETE
58,58,0.003685428208366223,2020-08-25 23:26:57.611837,2020-08-25 23:31:35.636849,0 days 00:04:38.025012000,20,30,COMPLETE
59,59,0.0012991057354075652,2020-08-25 23:31:36.962278,2020-08-25 23:32:19.858173,0 days 00:00:42.895895000,3,23,COMPLETE
60,60,0.0011775563150498377,2020-08-25 23:32:21.108564,2020-08-25 23:34:36.654897,0 days 00:02:15.546333000,7,33,COMPLETE
61,61,0.0030772885259266938,2020-08-25 23:34:38.745759,2020-08-25 23:35:28.258873,0 days 00:00:49.513114000,2,28,COMPLETE
62,62,0.0008409199939127142,2020-08-25 23:35:28.788852,2020-08-25 23:36:20.997072,0 days 00:00:52.208220000,3,26,COMPLETE
63,63,0.0028598675437523065,2020-08-25 23:36:22.094878,2020-08-25 23:37:15.669283,0 days 00:00:53.574405000,3,24,COMPLETE
64,64,0.001119952384980769,2020-08-25 23:37:16.372639,2020-08-25 23:38:51.067523,0 days 00:01:34.694884000,5,20,COMPLETE
65,65,0.0013459340721212651,2020-08-25 23:38:52.858062,2020-08-25 23:40:29.292973,0 days 00:01:36.434911000,4,22,COMPLETE
66,66,0.006558931103610375,2020-08-25 23:40:30.494497,2020-08-25 23:41:18.471472,0 days 00:00:47.976975000,1,26,COMPLETE
67,67,0.006514459029493642,2020-08-25 23:41:20.855200,2020-08-25 23:42:15.422948,0 days 00:00:54.567748000,2,15,COMPLETE
68,68,0.0020744475494827172,2020-08-25 23:42:15.985987,2020-08-25 23:43:35.717428,0 days 00:01:19.731441000,3,19,COMPLETE
69,69,0.004001012514530617,2020-08-25 23:43:37.312413,2020-08-25 23:46:20.977486,0 days 00:02:43.665073000,9,25,COMPLETE
70,70,0.0008085021142214888,2020-08-25 23:46:21.589630,2020-08-25 23:47:54.562567,0 days 00:01:32.972937000,4,29,COMPLETE
71,71,0.0012445715687084812,2020-08-25 23:47:56.372014,2020-08-25 23:49:16.629164,0 days 00:01:20.257150000,4,30,COMPLETE
72,72,0.0008731182413144351,2020-08-25 23:49:17.118275,2020-08-25 23:50:12.859971,0 days 00:00:55.741696000,2,27,COMPLETE
73,73,0.0007778044775181746,2020-08-25 23:50:13.638218,2020-08-25 23:51:56.571122,0 days 00:01:42.932904000,5,32,COMPLETE
74,74,0.0013924525878210635,2020-08-25 23:51:57.204804,2020-08-25 23:53:35.652480,0 days 00:01:38.447676000,6,32,COMPLETE
75,75,0.0034206902747876463,2020-08-25 23:53:36.886611,2020-08-25 23:55:22.427165,0 days 00:01:45.540554000,5,29,COMPLETE
76,76,0.0011595655980222784,2020-08-25 23:55:23.278860,2020-08-25 23:57:58.380064,0 days 00:02:35.101204000,5,36,COMPLETE
77,77,0.0012919702329062973,2020-08-25 23:57:59.167869,2020-08-26 00:00:10.329897,0 days 00:02:11.162028000,4,32,COMPLETE
78,78,0.0011753913736990147,2020-08-26 00:00:13.917863,2020-08-26 00:02:44.485482,0 days 00:02:30.567619000,6,34,COMPLETE
79,79,0.006784983291497323,2020-08-26 00:02:46.172358,2020-08-26 00:03:31.474460,0 days 00:00:45.302102000,1,22,COMPLETE
80,80,0.001431681889959391,2020-08-26 00:03:33.692059,2020-08-26 00:04:46.784000,0 days 00:01:13.091941000,4,29,COMPLETE
81,81,0.0005951490991858332,2020-08-26 00:04:47.539454,2020-08-26 00:06:07.361584,0 days 00:01:19.822130000,3,27,COMPLETE
82,82,0.0011697058095249252,2020-08-26 00:06:08.516628,2020-08-26 00:07:18.901493,0 days 00:01:10.384865000,3,31,COMPLETE
83,83,0.0006453575825435356,2020-08-26 00:07:19.494102,2020-08-26 00:08:22.576514,0 days 00:01:03.082412000,2,27,COMPLETE
84,84,0.0022296676023384203,2020-08-26 00:08:23.445670,2020-08-26 00:09:22.249194,0 days 00:00:58.803524000,2,17,COMPLETE
85,85,0.005335257479414538,2020-08-26 00:09:22.928081,2020-08-26 00:10:13.123023,0 days 00:00:50.194942000,2,25,COMPLETE
86,86,0.0008640355736832506,2020-08-26 00:10:13.967597,2020-08-26 00:11:29.087787,0 days 00:01:15.120190000,3,27,COMPLETE
87,87,0.0017766713479161584,2020-08-26 00:11:30.209476,2020-08-26 00:12:17.890817,0 days 00:00:47.681341000,1,23,COMPLETE
88,88,0.004114381973849147,2020-08-26 00:12:18.488974,2020-08-26 00:18:18.257477,0 days 00:05:59.768503000,19,38,COMPLETE
89,89,0.00562812514117431,2020-08-26 00:18:19.693388,2020-08-26 00:19:49.673520,0 days 00:01:29.980132000,5,25,COMPLETE
90,90,0.0010328219776043993,2020-08-26 00:19:50.382509,2020-08-26 00:20:58.302150,0 days 00:01:07.919641000,2,34,COMPLETE
91,91,0.008397218499013863,2020-08-26 00:20:59.990382,2020-08-26 00:22:26.360406,0 days 00:01:26.370024000,4,28,COMPLETE
92,92,0.0006060814279909362,2020-08-26 00:22:26.915217,2020-08-26 00:23:36.596307,0 days 00:01:09.681090000,3,30,COMPLETE
93,93,0.13430103734118673,2020-08-26 00:23:37.504812,2020-08-26 00:24:40.545399,0 days 00:01:03.040587000,3,2,COMPLETE
94,94,0.0025650065503038393,2020-08-26 00:24:44.550358,2020-08-26 00:25:27.324588,0 days 00:00:42.774230000,1,31,COMPLETE
95,95,0.0004778196945869186,2020-08-26 00:25:28.418582,2020-08-26 00:26:33.288921,0 days 00:01:04.870339000,3,30,COMPLETE
96,96,0.0003165473603805491,2020-08-26 00:26:33.798903,2020-08-26 00:27:46.929577,0 days 00:01:13.130674000,3,30,COMPLETE
97,97,0.0010590350449991507,2020-08-26 00:27:48.429419,2020-08-26 00:28:36.071981,0 days 00:00:47.642562000,2,30,COMPLETE
98,98,0.001346679757008599,2020-08-26 00:28:36.972971,2020-08-26 00:29:43.422837,0 days 00:01:06.449866000,3,27,COMPLETE
99,99,0.002510634403579627,2020-08-26 00:29:43.901083,2020-08-26 00:34:19.888012,0 days 00:04:35.986929000,13,33,COMPLETE
100,100,0.001167360131236751,2020-08-26 00:34:20.187467,2020-08-26 00:35:03.043987,0 days 00:00:42.856520000,2,28,COMPLETE
101,101,0.0006086655795892992,2020-08-26 00:35:03.657457,2020-08-26 00:36:09.698571,0 days 00:01:06.041114000,3,19,COMPLETE
102,102,0.009377683023741564,2020-08-26 00:36:14.380115,2020-08-26 00:37:25.525669,0 days 00:01:11.145554000,3,18,COMPLETE
103,103,0.002223452182124337,2020-08-26 00:37:25.945889,2020-08-26 00:38:21.596393,0 days 00:00:55.650504000,1,21,COMPLETE
104,104,0.0005938285380249398,2020-08-26 00:38:22.543976,2020-08-26 00:39:29.103387,0 days 00:01:06.559411000,3,29,COMPLETE
105,105,0.0018352442796638383,2020-08-26 00:39:29.543072,2020-08-26 00:40:39.361513,0 days 00:01:09.818441000,3,30,COMPLETE
106,106,0.001164613472787456,2020-08-26 00:40:40.475951,2020-08-26 00:42:02.426340,0 days 00:01:21.950389000,4,29,COMPLETE
107,107,0.0006945944067570725,2020-08-26 00:42:04.498478,2020-08-26 00:42:53.210108,0 days 00:00:48.711630000,2,27,COMPLETE
108,108,0.0008823494833076547,2020-08-26 00:42:53.916851,2020-08-26 00:44:06.801038,0 days 00:01:12.884187000,3,20,COMPLETE
109,109,0.00478206172521619,2020-08-26 00:44:07.342558,2020-08-26 00:44:59.246924,0 days 00:00:51.904366000,2,24,COMPLETE
110,110,0.000452799523048667,2020-08-26 00:44:59.808379,2020-08-26 00:46:11.913790,0 days 00:01:12.105411000,4,31,COMPLETE
111,111,0.0008257664930578319,2020-08-26 00:46:12.517352,2020-08-26 00:47:26.320402,0 days 00:01:13.803050000,4,31,COMPLETE
112,112,0.0024806731626350665,2020-08-26 00:47:31.047332,2020-08-26 00:48:32.527670,0 days 00:01:01.480338000,3,30,COMPLETE
113,113,0.0004733867209695848,2020-08-26 00:48:33.261145,2020-08-26 00:49:32.253947,0 days 00:00:58.992802000,2,33,COMPLETE
114,114,0.0010293221710507086,2020-08-26 00:49:33.405412,2020-08-26 00:50:56.290401,0 days 00:01:22.884989000,4,33,COMPLETE
115,115,0.001514318283129933,2020-08-26 00:50:57.441794,2020-08-26 00:51:46.008253,0 days 00:00:48.566459000,1,35,COMPLETE
116,116,0.0008555852589608648,2020-08-26 00:51:47.230475,2020-08-26 00:52:51.626931,0 days 00:01:04.396456000,3,32,COMPLETE
117,117,0.0005844882962389647,2020-08-26 00:52:52.669673,2020-08-26 00:53:26.160938,0 days 00:00:33.491265000,2,29,COMPLETE
118,118,0.00033939400324684433,2020-08-26 00:53:27.163961,2020-08-26 00:54:12.948383,0 days 00:00:45.784422000,2,29,COMPLETE
119,119,0.0008426093702745203,2020-08-26 00:54:13.861235,2020-08-26 00:55:04.408481,0 days 00:00:50.547246000,2,29,COMPLETE
120,120,0.0022289980728931666,2020-08-26 00:55:05.321473,2020-08-26 00:56:31.602065,0 days 00:01:26.280592000,4,31,COMPLETE
121,121,0.0005224288577437056,2020-08-26 00:56:32.836599,2020-08-26 00:58:01.084276,0 days 00:01:28.247677000,2,29,COMPLETE
122,122,0.0006805080935655119,2020-08-26 00:58:02.187355,2020-08-26 00:59:11.427110,0 days 00:01:09.239755000,1,28,COMPLETE
123,123,0.0007832488156591552,2020-08-26 00:59:12.308471,2020-08-26 00:59:45.840716,0 days 00:00:33.532245000,2,29,COMPLETE
124,124,0.0280758225392856,2020-08-26 00:59:48.186214,2020-08-26 01:01:00.986289,0 days 00:01:12.800075000,3,30,COMPLETE
125,125,0.00043673473943773704,2020-08-26 01:01:02.981508,2020-08-26 01:01:54.796800,0 days 00:00:51.815292000,2,31,COMPLETE
126,126,0.0006742304389788494,2020-08-26 01:01:56.609965,2020-08-26 01:02:52.923919,0 days 00:00:56.313954000,2,32,COMPLETE
127,127,0.001664136613018908,2020-08-26 01:02:55.188241,2020-08-26 01:03:40.786443,0 days 00:00:45.598202000,1,31,COMPLETE
128,128,0.000565434900016298,2020-08-26 01:03:45.065668,2020-08-26 01:04:45.327485,0 days 00:01:00.261817000,2,28,COMPLETE
129,129,0.0008353451831288549,2020-08-26 01:04:48.363839,2020-08-26 01:05:54.133013,0 days 00:01:05.769174000,2,28,COMPLETE
130,130,0.003157637439395189,2020-08-26 01:05:55.848034,2020-08-26 01:06:36.616014,0 days 00:00:40.767980000,1,26,COMPLETE
131,131,0.0004498248214190073,2020-08-26 01:06:42.477045,2020-08-26 01:07:55.978988,0 days 00:01:13.501943000,3,29,COMPLETE
132,132,0.0011233595180044698,2020-08-26 01:08:00.761149,2020-08-26 01:09:48.572718,0 days 00:01:47.811569000,3,28,COMPLETE
133,133,0.0004914199631830188,2020-08-26 01:09:52.526053,2020-08-26 01:10:55.648505,0 days 00:01:03.122452000,2,29,COMPLETE
134,134,0.002558618286943363,2020-08-26 01:10:59.885470,2020-08-26 01:11:50.910130,0 days 00:00:51.024660000,1,29,COMPLETE
135,135,0.0009225114472610248,2020-08-26 01:11:52.607072,2020-08-26 01:12:37.497053,0 days 00:00:44.889981000,2,31,COMPLETE
136,136,0.0005573235723299344,2020-08-26 01:12:40.066107,2020-08-26 01:13:51.287760,0 days 00:01:11.221653000,2,33,COMPLETE
137,137,0.010367407900602824,2020-08-26 01:13:53.411945,2020-08-26 01:15:08.184444,0 days 00:01:14.772499000,2,35,COMPLETE
138,138,0.00040883480146946535,2020-08-26 01:15:10.674480,2020-08-26 01:15:47.586089,0 days 00:00:36.911609000,2,33,COMPLETE
139,139,0.0014775629653618766,2020-08-26 01:15:49.298351,2020-08-26 01:17:01.332485,0 days 00:01:12.034134000,1,34,COMPLETE
140,140,0.0006839477701292279,2020-08-26 01:17:04.667365,2020-08-26 01:18:04.701530,0 days 00:01:00.034165000,2,33,COMPLETE
141,141,0.00048116030983291183,2020-08-26 01:18:15.563514,2020-08-26 01:18:52.411087,0 days 00:00:36.847573000,2,31,COMPLETE
142,142,0.0008191578756148686,2020-08-26 01:19:05.593946,2020-08-26 01:19:51.521617,0 days 00:00:45.927671000,2,32,COMPLETE
143,143,0.001724775496562063,2020-08-26 01:19:52.990358,2020-08-26 01:20:45.936402,0 days 00:00:52.946044000,1,33,COMPLETE
144,144,0.001202696532675179,2020-08-26 01:20:49.639400,2020-08-26 01:21:47.416609,0 days 00:00:57.777209000,2,30,COMPLETE
145,145,0.00191575900088725,2020-08-26 01:21:52.409796,2020-08-26 01:23:01.645558,0 days 00:01:09.235762000,2,34,COMPLETE
146,146,0.0021044973726952487,2020-08-26 01:23:10.165447,2020-08-26 01:23:56.766038,0 days 00:00:46.600591000,1,31,COMPLETE
147,147,0.0005328152677939195,2020-08-26 01:24:13.672159,2020-08-26 01:25:19.920075,0 days 00:01:06.247916000,2,33,COMPLETE
148,148,0.0007615505007807677,2020-08-26 01:25:36.753260,2020-08-26 01:27:09.080805,0 days 00:01:32.327545000,3,33,COMPLETE
149,149,0.0014957552521495067,2020-08-26 01:28:05.739415,2020-08-26 01:28:47.392858,0 days 00:00:41.653443000,1,36,COMPLETE
150,150,0.001790622966795973,2020-08-26 01:28:55.511325,2020-08-26 01:30:26.458487,0 days 00:01:30.947162000,2,35,COMPLETE
151,151,0.0009594963454631406,2020-08-26 01:30:31.930621,2020-08-26 01:31:34.101406,0 days 00:01:02.170785000,2,32,COMPLETE
152,152,0.0006205130460522906,2020-08-26 01:31:36.696427,2020-08-26 01:32:45.127066,0 days 00:01:08.430639000,3,30,COMPLETE
153,153,0.00046173748874941056,2020-08-26 01:32:49.435331,2020-08-26 01:33:26.451982,0 days 00:00:37.016651000,2,31,COMPLETE
154,154,0.0004670027307584305,2020-08-26 01:33:29.909527,2020-08-26 01:34:36.711384,0 days 00:01:06.801857000,2,33,COMPLETE
155,155,0.0015173506667696488,2020-08-26 01:34:39.202852,2020-08-26 01:36:05.257933,0 days 00:01:26.055081000,3,34,COMPLETE
156,156,0.0026011371282500407,2020-08-26 01:36:07.378445,2020-08-26 01:36:57.725643,0 days 00:00:50.347198000,1,33,COMPLETE
157,157,0.0006180446487199681,2020-08-26 01:36:59.659995,2020-08-26 01:37:43.356028,0 days 00:00:43.696033000,2,32,COMPLETE
158,158,0.0006594182833455372,2020-08-26 01:37:45.465603,2020-08-26 01:38:40.488999,0 days 00:00:55.023396000,3,31,COMPLETE
159,159,0.002395071241354543,2020-08-26 01:38:43.657993,2020-08-26 01:39:31.718965,0 days 00:00:48.060972000,1,34,COMPLETE
160,160,0.0006114956856754563,2020-08-26 01:39:34.779338,2020-08-26 01:41:01.868934,0 days 00:01:27.089596000,3,32,COMPLETE
161,161,0.007225705181684434,2020-08-26 01:41:04.273122,2020-08-26 01:42:18.400668,0 days 00:01:14.127546000,2,31,COMPLETE
162,162,0.0010374775020866942,2020-08-26 01:42:30.293311,2020-08-26 01:43:40.704321,0 days 00:01:10.411010000,2,30,COMPLETE
163,163,0.0007704972673367572,2020-08-26 01:43:42.487077,2020-08-26 01:45:14.426562,0 days 00:01:31.939485000,4,33,COMPLETE
164,164,0.0007469501644068502,2020-08-26 01:45:17.086279,2020-08-26 01:46:28.831454,0 days 00:01:11.745175000,2,31,COMPLETE
165,165,0.0008100393923314101,2020-08-26 01:46:31.836298,2020-08-26 01:47:39.409205,0 days 00:01:07.572907000,2,35,COMPLETE
166,166,0.0007964326661228551,2020-08-26 01:48:04.804703,2020-08-26 01:49:11.557507,0 days 00:01:06.752804000,3,29,COMPLETE
167,167,0.001175695474963915,2020-08-26 01:49:18.060990,2020-08-26 01:50:16.885782,0 days 00:00:58.824792000,1,32,COMPLETE
168,168,0.0008457582367673037,2020-08-26 01:50:21.141592,2020-08-26 01:51:15.600155,0 days 00:00:54.458563000,2,30,COMPLETE
169,169,0.0005711127560923364,2020-08-26 01:51:18.582787,2020-08-26 01:52:07.069956,0 days 00:00:48.487169000,3,28,COMPLETE
170,170,0.0011158648093384273,2020-08-26 01:52:08.200853,2020-08-26 01:53:08.707225,0 days 00:01:00.506372000,2,31,COMPLETE
171,171,0.0033557191534292863,2020-08-26 01:53:10.327531,2020-08-26 01:54:13.086221,0 days 00:01:02.758690000,3,29,COMPLETE
172,172,0.0013987327301962045,2020-08-26 01:54:14.516961,2020-08-26 01:55:11.492705,0 days 00:00:56.975744000,3,28,COMPLETE
173,173,0.0009797309913886039,2020-08-26 01:55:12.130549,2020-08-26 01:56:32.783300,0 days 00:01:20.652751000,4,28,COMPLETE
174,174,0.0008535353505288187,2020-08-26 01:56:33.754033,2020-08-26 01:57:38.967495,0 days 00:01:05.213462000,3,30,COMPLETE
175,175,0.0019225160610423148,2020-08-26 01:57:39.934181,2020-08-26 01:58:51.009342,0 days 00:01:11.075161000,3,32,COMPLETE
176,176,0.0006467987106720475,2020-08-26 01:58:51.613198,2020-08-26 01:59:50.264833,0 days 00:00:58.651635000,2,29,COMPLETE
177,177,0.0012624887467204194,2020-08-26 01:59:51.743524,2020-08-26 02:00:29.217302,0 days 00:00:37.473778000,1,33,COMPLETE
178,178,0.001193941286813134,2020-08-26 02:00:29.796666,2020-08-26 02:01:24.601578,0 days 00:00:54.804912000,2,31,COMPLETE
179,179,0.0010053380153285667,2020-08-26 02:01:25.462511,2020-08-26 02:02:33.705884,0 days 00:01:08.243373000,4,26,COMPLETE
180,180,0.0005646078686659876,2020-08-26 02:02:35.758293,2020-08-26 02:03:16.942264,0 days 00:00:41.183971000,2,28,COMPLETE
181,181,0.0006741911765633879,2020-08-26 02:03:18.153850,2020-08-26 02:04:15.124171,0 days 00:00:56.970321000,2,28,COMPLETE
182,182,0.0005751094669036378,2020-08-26 02:04:15.956883,2020-08-26 02:05:18.987250,0 days 00:01:03.030367000,2,27,COMPLETE
183,183,0.0017512644955819728,2020-08-26 02:05:19.605570,2020-08-26 02:06:27.053150,0 days 00:01:07.447580000,3,30,COMPLETE
184,184,0.0032710161290387817,2020-08-26 02:06:27.441413,2020-08-26 02:07:28.236838,0 days 00:01:00.795425000,1,29,COMPLETE
185,185,0.002857183999410373,2020-08-26 02:07:28.852142,2020-08-26 02:08:38.295688,0 days 00:01:09.443546000,3,28,COMPLETE
186,186,0.00560089200982919,2020-08-26 02:08:39.319480,2020-08-26 02:15:09.137665,0 days 00:06:29.818185000,18,33,COMPLETE
187,187,0.0008460228686019384,2020-08-26 02:15:09.713795,2020-08-26 02:15:48.879674,0 days 00:00:39.165879000,2,30,COMPLETE
188,188,0.0012555587115081277,2020-08-26 02:15:49.446597,2020-08-26 02:16:45.881450,0 days 00:00:56.434853000,1,32,COMPLETE
189,189,0.0009164487438673498,2020-08-26 02:16:46.633866,2020-08-26 02:17:50.584167,0 days 00:01:03.950301000,2,34,COMPLETE
190,190,0.004817348324831181,2020-08-26 02:17:52.420960,2020-08-26 02:20:39.385460,0 days 00:02:46.964500000,11,31,COMPLETE
191,191,0.0005993252931572643,2020-08-26 02:20:42.037031,2020-08-26 02:21:41.754902,0 days 00:00:59.717871000,2,28,COMPLETE
192,192,0.001358683260139406,2020-08-26 02:21:43.638483,2020-08-26 02:22:54.721695,0 days 00:01:11.083212000,2,25,COMPLETE
193,193,0.001297930433735997,2020-08-26 02:22:55.144827,2020-08-26 02:23:55.447069,0 days 00:01:00.302242000,3,27,COMPLETE
194,194,0.0007579046659166458,2020-08-26 02:23:55.893458,2020-08-26 02:24:55.581966,0 days 00:00:59.688508000,2,27,COMPLETE
195,195,0.00047507081798068044,2020-08-26 02:24:57.813741,2020-08-26 02:25:46.427746,0 days 00:00:48.614005000,2,29,COMPLETE
