,number,value,datetime_start,datetime_complete,duration,params_n_hidden_layers,params_n_neurons_per_layer,state
27,27,0.0007035835771175227,2020-08-25 23:02:22.276825,2020-08-25 23:04:52.856940,0 days 00:02:30.580115000,4,37,COMPLETE
28,28,0.0005805281634429708,2020-08-25 23:04:53.402920,2020-08-25 23:06:34.184747,0 days 00:01:40.781827000,4,39,COMPLETE
29,29,0.0030535640802000093,2020-08-25 23:06:34.676967,2020-08-25 23:07:54.781096,0 days 00:01:20.104129000,1,37,COMPLETE
30,30,0.0006609576533649961,2020-08-25 23:07:56.237120,2020-08-25 23:09:43.941048,0 days 00:01:47.703928000,4,39,COMPLETE
31,31,0.0038091123687257044,2020-08-25 23:09:44.495839,2020-08-25 23:11:24.669311,0 days 00:01:40.173472000,4,39,COMPLETE
32,32,0.000476952021138145,2020-08-25 23:11:25.091632,2020-08-25 23:12:42.205022,0 days 00:01:17.113390000,3,33,COMPLETE
33,33,0.0006590186786440166,2020-08-25 23:12:43.024458,2020-08-25 23:14:01.825304,0 days 00:01:18.800846000,3,33,COMPLETE
34,34,0.0008928205441092812,2020-08-25 23:14:02.170558,2020-08-25 23:14:58.597105,0 days 00:00:56.426547000,2,34,COMPLETE
35,35,0.000778065458321891,2020-08-25 23:14:59.397781,2020-08-25 23:16:24.111216,0 days 00:01:24.713435000,3,33,COMPLETE
36,36,0.0004779559365193936,2020-08-25 23:16:24.397314,2020-08-25 23:17:06.525400,0 days 00:00:42.128086000,2,31,COMPLETE
37,37,0.0007454696703995963,2020-08-25 23:17:07.315858,2020-08-25 23:17:44.772870,0 days 00:00:37.457012000,1,31,COMPLETE
38,38,0.0015117230328456164,2020-08-25 23:17:46.073414,2020-08-25 23:18:28.941776,0 days 00:00:42.868362000,2,28,COMPLETE
39,39,0.0011353274918785956,2020-08-25 23:18:30.535629,2020-08-25 23:21:20.021830,0 days 00:02:49.486201000,5,35,COMPLETE
40,40,0.0005976700858356551,2020-08-25 23:21:20.693699,2020-08-25 23:23:20.781092,0 days 00:02:00.087393000,5,31,COMPLETE
41,41,0.0023662789530350323,2020-08-25 23:23:22.701550,2020-08-25 23:24:35.171086,0 days 00:01:12.469536000,3,31,COMPLETE
42,42,0.0006782319843822917,2020-08-25 23:24:36.453223,2020-08-25 23:26:03.273445,0 days 00:01:26.820222000,5,26,COMPLETE
43,43,0.0004135488895177878,2020-08-25 23:26:05.317470,2020-08-25 23:26:51.799724,0 days 00:00:46.482254000,2,30,COMPLETE
44,44,0.000404913802349434,2020-08-25 23:26:52.589026,2020-08-25 23:28:02.217836,0 days 00:01:09.628810000,2,30,COMPLETE
45,45,0.00416680376580502,2020-08-25 23:28:03.639691,2020-08-25 23:29:10.293081,0 days 00:01:06.653390000,2,29,COMPLETE
46,46,0.0036183069229424034,2020-08-25 23:29:11.312855,2020-08-25 23:30:18.576244,0 days 00:01:07.263389000,1,24,COMPLETE
47,47,0.000472662505903904,2020-08-25 23:30:19.698715,2020-08-25 23:31:17.958740,0 days 00:00:58.260025000,2,27,COMPLETE
48,48,0.004311722961404476,2020-08-25 23:31:19.212637,2020-08-25 23:31:54.401608,0 days 00:00:35.188971000,1,20,COMPLETE
49,49,0.0006826460987904703,2020-08-25 23:31:57.491390,2020-08-25 23:32:43.301093,0 days 00:00:45.809703000,2,27,COMPLETE
50,50,0.0005677901045881851,2020-08-25 23:32:44.744426,2020-08-25 23:34:06.119054,0 days 00:01:21.374628000,2,29,COMPLETE
51,51,0.009600805352786396,2020-08-25 23:34:06.907022,2020-08-25 23:35:07.284649,0 days 00:01:00.377627000,2,29,COMPLETE
52,52,0.00039335727269052104,2020-08-25 23:35:07.785623,2020-08-25 23:36:12.833165,0 days 00:01:05.047542000,3,30,COMPLETE
53,53,0.0008689276532157248,2020-08-25 23:36:13.770833,2020-08-25 23:37:06.570681,0 days 00:00:52.799848000,3,27,COMPLETE
54,54,0.002703740137294103,2020-08-25 23:37:08.199213,2020-08-25 23:37:50.320593,0 days 00:00:42.121380000,1,30,COMPLETE
55,55,0.001470328628867299,2020-08-25 23:37:54.869599,2020-08-25 23:40:16.873201,0 days 00:02:22.003602000,6,33,COMPLETE
56,56,0.0007183448131067193,2020-08-25 23:40:17.339257,2020-08-25 23:41:38.215474,0 days 00:01:20.876217000,3,35,COMPLETE
57,57,0.0037630079226759748,2020-08-25 23:41:38.794955,2020-08-25 23:43:37.025346,0 days 00:01:58.230391000,7,22,COMPLETE
58,58,0.0007202222497287918,2020-08-25 23:43:38.050833,2020-08-25 23:45:44.765473,0 days 00:02:06.714640000,5,32,COMPLETE
59,59,0.0021912395421711628,2020-08-25 23:45:45.478007,2020-08-25 23:46:21.094649,0 days 00:00:35.616642000,1,25,COMPLETE
60,60,0.0012903354211156004,2020-08-25 23:46:22.999661,2020-08-25 23:47:45.812734,0 days 00:01:22.813073000,3,27,COMPLETE
61,61,0.0008998442348506649,2020-08-25 23:47:46.851053,2020-08-25 23:48:41.092453,0 days 00:00:54.241400000,2,30,COMPLETE
62,62,0.0010073138301549436,2020-08-25 23:48:42.014911,2020-08-25 23:49:24.532708,0 days 00:00:42.517797000,2,28,COMPLETE
63,63,0.00122214318091346,2020-08-25 23:49:26.437869,2020-08-25 23:50:51.814570,0 days 00:01:25.376701000,4,30,COMPLETE
64,64,0.001757927668477425,2020-08-25 23:50:52.315772,2020-08-25 23:51:55.707572,0 days 00:01:03.391800000,1,36,COMPLETE
65,65,0.00043873743262801596,2020-08-25 23:51:56.072504,2020-08-25 23:53:17.614896,0 days 00:01:21.542392000,3,32,COMPLETE
66,66,0.02599372973450414,2020-08-25 23:53:18.501294,2020-08-25 23:54:46.339532,0 days 00:01:27.838238000,4,32,COMPLETE
67,67,0.004468974707788194,2020-08-25 23:54:47.793233,2020-08-26 00:01:40.670171,0 days 00:06:52.876938000,20,34,COMPLETE
68,68,0.0005601410797682257,2020-08-26 00:01:41.705682,2020-08-26 00:02:59.973206,0 days 00:01:18.267524000,3,36,COMPLETE
69,69,0.003277176517960818,2020-08-26 00:03:02.237709,2020-08-26 00:04:21.137266,0 days 00:01:18.899557000,4,25,COMPLETE
70,70,0.004272562496571895,2020-08-26 00:04:22.608562,2020-08-26 00:06:24.046619,0 days 00:02:01.438057000,7,32,COMPLETE
71,71,0.006049520075566908,2020-08-26 00:06:25.720451,2020-08-26 00:07:41.525042,0 days 00:01:15.804591000,3,36,COMPLETE
72,72,0.0004628481945537091,2020-08-26 00:07:42.181332,2020-08-26 00:08:56.091513,0 days 00:01:13.910181000,3,34,COMPLETE
73,73,0.0004581438747083063,2020-08-26 00:08:56.804778,2020-08-26 00:09:48.047870,0 days 00:00:51.243092000,2,33,COMPLETE
74,74,0.0010445886975736572,2020-08-26 00:09:48.710031,2020-08-26 00:11:41.191789,0 days 00:01:52.481758000,5,33,COMPLETE
75,75,0.002535262567655593,2020-08-26 00:11:42.139752,2020-08-26 00:13:47.537193,0 days 00:02:05.397441000,4,38,COMPLETE
76,76,0.0011031832249180059,2020-08-26 00:13:49.709658,2020-08-26 00:14:58.827992,0 days 00:01:09.118334000,1,34,COMPLETE
77,77,0.00041230272336963836,2020-08-26 00:14:59.755231,2020-08-26 00:16:43.723500,0 days 00:01:43.968269000,3,30,COMPLETE
78,78,0.0015604094157286856,2020-08-26 00:16:43.976012,2020-08-26 00:18:23.539650,0 days 00:01:39.563638000,6,30,COMPLETE
79,79,0.0007576976935850303,2020-08-26 00:18:24.239647,2020-08-26 00:19:46.870988,0 days 00:01:22.631341000,4,28,COMPLETE
80,80,0.0005975689637596289,2020-08-26 00:19:49.226262,2020-08-26 00:20:57.101659,0 days 00:01:07.875397000,2,26,COMPLETE
81,81,0.00048437400420695464,2020-08-26 00:20:57.816205,2020-08-26 00:22:10.118779,0 days 00:01:12.302574000,3,32,COMPLETE
82,82,0.0010813150301722464,2020-08-26 00:22:10.526102,2020-08-26 00:23:27.501625,0 days 00:01:16.975523000,2,35,COMPLETE
83,83,0.0006479641050524623,2020-08-26 00:23:30.595544,2020-08-26 00:24:47.223759,0 days 00:01:16.628215000,3,33,COMPLETE
84,84,0.0023738618962261017,2020-08-26 00:24:47.800505,2020-08-26 00:25:33.020041,0 days 00:00:45.219536000,1,30,COMPLETE
85,85,0.0031056206334716683,2020-08-26 00:25:33.823417,2020-08-26 00:26:28.267571,0 days 00:00:54.444154000,3,16,COMPLETE
86,86,0.0011752753827338766,2020-08-26 00:26:29.532949,2020-08-26 00:28:23.583081,0 days 00:01:54.050132000,5,29,COMPLETE
87,87,0.0003480470336306644,2020-08-26 00:28:25.487751,2020-08-26 00:29:32.648235,0 days 00:01:07.160484000,2,32,COMPLETE
88,88,0.00038217978527635296,2020-08-26 00:29:34.372706,2020-08-26 00:30:49.028236,0 days 00:01:14.655530000,2,31,COMPLETE
89,89,0.003859913525440348,2020-08-26 00:30:50.424901,2020-08-26 00:35:01.437255,0 days 00:04:11.012354000,14,31,COMPLETE
90,90,0.0007374933349463801,2020-08-26 00:35:02.011448,2020-08-26 00:35:53.873627,0 days 00:00:51.862179000,1,37,COMPLETE
91,91,0.0029301023812719124,2020-08-26 00:35:54.284395,2020-08-26 00:36:47.148645,0 days 00:00:52.864250000,2,28,COMPLETE
92,92,0.0047917175052395455,2020-08-26 00:36:47.868437,2020-08-26 00:37:33.017086,0 days 00:00:45.148649000,2,32,COMPLETE
93,93,0.0005564301324816871,2020-08-26 00:37:33.741593,2020-08-26 00:38:30.459995,0 days 00:00:56.718402000,2,34,COMPLETE
94,94,0.00065843144831264,2020-08-26 00:38:37.568903,2020-08-26 00:39:41.893325,0 days 00:01:04.324422000,3,31,COMPLETE
95,95,0.00038911010907578364,2020-08-26 00:39:42.699248,2020-08-26 00:41:23.655275,0 days 00:01:40.956027000,4,35,COMPLETE
96,96,0.000495422462209474,2020-08-26 00:41:24.549580,2020-08-26 00:42:52.418436,0 days 00:01:27.868856000,4,38,COMPLETE
97,97,0.0005677987396267981,2020-08-26 00:42:52.782514,2020-08-26 00:44:07.043619,0 days 00:01:14.261105000,3,34,COMPLETE
98,98,0.002163210298942982,2020-08-26 00:44:07.728052,2020-08-26 00:44:57.710261,0 days 00:00:49.982209000,1,35,COMPLETE
99,99,0.0011620587188780488,2020-08-26 00:44:58.077778,2020-08-26 00:46:11.832558,0 days 00:01:13.754780000,4,30,COMPLETE
100,100,0.0010900190396013407,2020-08-26 00:46:12.147211,2020-08-26 00:47:23.344147,0 days 00:01:11.196936000,3,32,COMPLETE
101,101,0.0006480384212692402,2020-08-26 00:47:24.192662,2020-08-26 00:48:29.935035,0 days 00:01:05.742373000,2,33,COMPLETE
102,102,0.0013509478265496472,2020-08-26 00:48:30.736910,2020-08-26 00:49:20.067320,0 days 00:00:49.330410000,1,27,COMPLETE
103,103,0.0004619936074892975,2020-08-26 00:49:21.347362,2020-08-26 00:50:25.431908,0 days 00:01:04.084546000,2,29,COMPLETE
104,104,0.0010704280711357752,2020-08-26 00:50:25.972976,2020-08-26 00:51:16.915589,0 days 00:00:50.942613000,2,29,COMPLETE
105,105,0.0010258577876569002,2020-08-26 00:51:17.232602,2020-08-26 00:52:30.724834,0 days 00:01:13.492232000,4,31,COMPLETE
106,106,0.0022208265888269915,2020-08-26 00:52:30.990313,2020-08-26 00:53:15.757723,0 days 00:00:44.767410000,1,28,COMPLETE
107,107,0.013026573485122652,2020-08-26 00:53:16.435312,2020-08-26 00:54:01.007563,0 days 00:00:44.572251000,3,7,COMPLETE
108,108,0.0004551846328439669,2020-08-26 00:54:01.660614,2020-08-26 00:55:03.069622,0 days 00:01:01.409008000,2,37,COMPLETE
109,109,0.0004801596076683288,2020-08-26 00:55:03.880238,2020-08-26 00:56:18.853072,0 days 00:01:14.972834000,2,37,COMPLETE
110,110,0.004272332041191645,2020-08-26 00:56:20.363338,2020-08-26 00:59:49.644786,0 days 00:03:29.281448000,11,38,COMPLETE
111,111,0.0004777656591558492,2020-08-26 00:59:50.589932,2020-08-26 01:01:02.411855,0 days 00:01:11.821923000,3,35,COMPLETE
112,112,0.0008308960931597533,2020-08-26 01:01:04.735569,2020-08-26 01:01:56.957591,0 days 00:00:52.222022000,2,33,COMPLETE
113,113,0.0026652478737303705,2020-08-26 01:02:02.235617,2020-08-26 01:02:50.328848,0 days 00:00:48.093231000,1,40,COMPLETE
114,114,0.0006521762049247305,2020-08-26 01:02:53.113973,2020-08-26 01:03:50.404847,0 days 00:00:57.290874000,2,31,COMPLETE
115,115,0.0006840291487563624,2020-08-26 01:03:53.179124,2020-08-26 01:04:53.397028,0 days 00:01:00.217904000,3,29,COMPLETE
116,116,0.0005557455273544132,2020-08-26 01:04:56.898716,2020-08-26 01:06:18.489510,0 days 00:01:21.590794000,4,34,COMPLETE
117,117,0.0005820818062577099,2020-08-26 01:06:20.863326,2020-08-26 01:07:23.253167,0 days 00:01:02.389841000,3,32,COMPLETE
118,118,0.0008436044950844133,2020-08-26 01:07:28.649354,2020-08-26 01:08:55.116199,0 days 00:01:26.466845000,2,30,COMPLETE
119,119,0.0012015272441297238,2020-08-26 01:08:57.775781,2020-08-26 01:11:01.859958,0 days 00:02:04.084177000,5,35,COMPLETE
120,120,0.0033611169152848374,2020-08-26 01:11:05.554475,2020-08-26 01:12:01.898284,0 days 00:00:56.343809000,1,36,COMPLETE
121,121,0.0007276315907543654,2020-08-26 01:12:06.316842,2020-08-26 01:12:45.250312,0 days 00:00:38.933470000,2,30,COMPLETE
122,122,0.00032819731144389424,2020-08-26 01:12:46.922532,2020-08-26 01:14:13.915049,0 days 00:01:26.992517000,3,33,COMPLETE
123,123,0.0003884975281463908,2020-08-26 01:14:21.126751,2020-08-26 01:15:38.867527,0 days 00:01:17.740776000,3,33,COMPLETE
124,124,0.0005957827751054132,2020-08-26 01:15:40.227385,2020-08-26 01:17:19.636867,0 days 00:01:39.409482000,4,33,COMPLETE
125,125,0.0006589404427828326,2020-08-26 01:17:24.763194,2020-08-26 01:18:46.491658,0 days 00:01:21.728464000,3,32,COMPLETE
126,126,0.0005049593649152056,2020-08-26 01:18:54.800772,2020-08-26 01:19:49.926691,0 days 00:00:55.125919000,2,36,COMPLETE
127,127,0.0021468459589435514,2020-08-26 01:19:52.983152,2020-08-26 01:20:45.382568,0 days 00:00:52.399416000,1,31,COMPLETE
128,128,0.0006400769132456526,2020-08-26 01:20:49.025365,2020-08-26 01:21:53.186714,0 days 00:01:04.161349000,3,33,COMPLETE
129,129,0.0004522660980852369,2020-08-26 01:21:58.962770,2020-08-26 01:23:01.657728,0 days 00:01:02.694958000,2,29,COMPLETE
130,130,0.0012082939289110735,2020-08-26 01:23:10.161637,2020-08-26 01:24:13.105575,0 days 00:01:02.943938000,4,32,COMPLETE
131,131,0.0005507191663761136,2020-08-26 01:24:23.999056,2020-08-26 01:25:28.979589,0 days 00:01:04.980533000,2,29,COMPLETE
132,132,0.00037063788848757377,2020-08-26 01:25:41.476339,2020-08-26 01:27:09.418698,0 days 00:01:27.942359000,3,28,COMPLETE
133,133,0.0006700343603767741,2020-08-26 01:28:05.742100,2020-08-26 01:29:28.698660,0 days 00:01:22.956560000,3,28,COMPLETE
134,134,0.0003411567978883664,2020-08-26 01:29:40.840448,2020-08-26 01:31:06.241080,0 days 00:01:25.400632000,3,30,COMPLETE
135,135,0.029003244809798746,2020-08-26 01:31:11.294531,2020-08-26 01:32:34.415843,0 days 00:01:23.121312000,4,31,COMPLETE
136,136,0.0009231746347067224,2020-08-26 01:32:39.682796,2020-08-26 01:33:25.463287,0 days 00:00:45.780491000,3,30,COMPLETE
137,137,0.001555523660704689,2020-08-26 01:33:28.423545,2020-08-26 01:34:36.016885,0 days 00:01:07.593340000,3,26,COMPLETE
138,138,0.0010793018318495204,2020-08-26 01:34:37.590859,2020-08-26 01:36:09.643850,0 days 00:01:32.052991000,5,30,COMPLETE
139,139,0.0016469010963012071,2020-08-26 01:36:13.830243,2020-08-26 01:37:31.398299,0 days 00:01:17.568056000,4,29,COMPLETE
140,140,0.0006215245252305518,2020-08-26 01:37:33.396152,2020-08-26 01:38:38.725972,0 days 00:01:05.329820000,3,27,COMPLETE
141,141,0.0009449341800725062,2020-08-26 01:38:43.486175,2020-08-26 01:39:33.921035,0 days 00:00:50.434860000,2,31,COMPLETE
142,142,0.0014923597724615769,2020-08-26 01:39:37.270436,2020-08-26 01:42:54.733114,0 days 00:03:17.462678000,9,34,COMPLETE
143,143,0.0008697835955807038,2020-08-26 01:43:12.344741,2020-08-26 01:43:44.730258,0 days 00:00:32.385517000,2,32,COMPLETE
144,144,0.000742077148920233,2020-08-26 01:43:49.562977,2020-08-26 01:45:11.229341,0 days 00:01:21.666364000,2,33,COMPLETE
145,145,0.0011878144305648354,2020-08-26 01:45:13.908605,2020-08-26 01:46:00.087057,0 days 00:00:46.178452000,1,31,COMPLETE
146,146,0.000602714704834447,2020-08-26 01:46:02.071630,2020-08-26 01:47:06.546504,0 days 00:01:04.474874000,3,28,COMPLETE
147,147,0.0006953999550917237,2020-08-26 01:47:08.009286,2020-08-26 01:48:16.660210,0 days 00:01:08.650924000,3,35,COMPLETE
148,148,0.0007330642893921191,2020-08-26 01:48:20.504834,2020-08-26 01:49:14.779299,0 days 00:00:54.274465000,2,32,COMPLETE
149,149,0.0005729436168619785,2020-08-26 01:49:18.298858,2020-08-26 01:50:39.499157,0 days 00:01:21.200299000,4,30,COMPLETE
150,150,0.001906322892409828,2020-08-26 01:50:42.831660,2020-08-26 01:51:17.828226,0 days 00:00:34.996566000,1,34,COMPLETE
151,151,0.00099395783821602,2020-08-26 01:51:18.589243,2020-08-26 01:52:04.137269,0 days 00:00:45.548026000,2,31,COMPLETE
152,152,0.000982019108681072,2020-08-26 01:52:08.200826,2020-08-26 01:53:09.887263,0 days 00:01:01.686437000,2,37,COMPLETE
153,153,0.0010651710668172464,2020-08-26 01:53:13.983478,2020-08-26 01:54:14.707750,0 days 00:01:00.724272000,3,29,COMPLETE
154,154,0.0009112995879051926,2020-08-26 01:54:16.134602,2020-08-26 01:55:09.565605,0 days 00:00:53.431003000,2,29,COMPLETE
155,155,0.0004334321133553357,2020-08-26 01:55:10.942107,2020-08-26 01:56:21.596110,0 days 00:01:10.654003000,3,30,COMPLETE
156,156,0.0019809097994647933,2020-08-26 01:56:23.477261,2020-08-26 01:57:37.701286,0 days 00:01:14.224025000,3,33,COMPLETE
157,157,0.000428238535905933,2020-08-26 01:57:38.460911,2020-08-26 01:59:01.029020,0 days 00:01:22.568109000,4,32,COMPLETE
158,158,0.0009342669569209246,2020-08-26 01:59:01.927319,2020-08-26 02:00:18.467405,0 days 00:01:16.540086000,4,30,COMPLETE
159,159,0.000721042616086078,2020-08-26 02:00:19.828862,2020-08-26 02:01:33.719456,0 days 00:01:13.890594000,4,28,COMPLETE
160,160,0.0009535220296061621,2020-08-26 02:01:34.065237,2020-08-26 02:02:36.737710,0 days 00:01:02.672473000,3,32,COMPLETE
161,161,0.0005563602494348405,2020-08-26 02:02:37.473113,2020-08-26 02:03:53.924251,0 days 00:01:16.451138000,3,31,COMPLETE
162,162,0.0005574842979034018,2020-08-26 02:03:54.574937,2020-08-26 02:04:57.433662,0 days 00:01:02.858725000,3,32,COMPLETE
163,163,0.000598583075408078,2020-08-26 02:04:58.563476,2020-08-26 02:06:43.400304,0 days 00:01:44.836828000,4,34,COMPLETE
164,164,0.00618802159402204,2020-08-26 02:06:44.319231,2020-08-26 02:07:39.397302,0 days 00:00:55.078071000,2,30,COMPLETE
165,165,0.0009114055982019746,2020-08-26 02:07:40.532500,2020-08-26 02:09:29.826997,0 days 00:01:49.294497000,4,31,COMPLETE
166,166,0.0007643079489419041,2020-08-26 02:09:31.836442,2020-08-26 02:12:06.986380,0 days 00:02:35.149938000,5,33,COMPLETE
167,167,0.0015717651906373598,2020-08-26 02:12:07.779984,2020-08-26 02:14:07.897215,0 days 00:02:00.117231000,3,30,COMPLETE
168,168,0.0010851313864023782,2020-08-26 02:14:09.602617,2020-08-26 02:15:25.777790,0 days 00:01:16.175173000,2,35,COMPLETE
169,169,0.0025230697184560917,2020-08-26 02:15:27.466194,2020-08-26 02:16:17.691263,0 days 00:00:50.225069000,1,19,COMPLETE
170,170,0.0005815969972454586,2020-08-26 02:16:18.776568,2020-08-26 02:17:33.752322,0 days 00:01:14.975754000,3,32,COMPLETE
171,171,0.00041922889079479855,2020-08-26 02:17:34.927975,2020-08-26 02:18:37.458740,0 days 00:01:02.530765000,2,29,COMPLETE
172,172,0.0018483241832354096,2020-08-26 02:18:38.041302,2020-08-26 02:20:06.756382,0 days 00:01:28.715080000,2,27,COMPLETE
173,173,0.0009917692249824196,2020-08-26 02:20:08.303522,2020-08-26 02:21:04.611747,0 days 00:00:56.308225000,2,29,COMPLETE
174,174,0.001059037347309123,2020-08-26 02:21:05.623029,2020-08-26 02:21:52.746860,0 days 00:00:47.123831000,1,31,COMPLETE
175,175,0.000438342485912914,2020-08-26 02:21:53.783118,2020-08-26 02:23:19.389972,0 days 00:01:25.606854000,3,28,COMPLETE
176,176,0.0005336898972229602,2020-08-26 02:23:20.451501,2020-08-26 02:24:11.571874,0 days 00:00:51.120373000,3,28,COMPLETE
177,177,0.017436356533868175,2020-08-26 02:24:12.085891,2020-08-26 02:25:19.701478,0 days 00:01:07.615587000,3,28,COMPLETE
178,178,0.0008209834136628437,2020-08-26 02:25:20.032889,2020-08-26 02:26:30.246959,0 days 00:01:10.214070000,4,24,COMPLETE
179,179,0.0023200615976428198,2020-08-26 02:26:31.303245,2020-08-26 02:27:17.920572,0 days 00:00:46.617327000,3,29,COMPLETE
180,180,0.000663364914241703,2020-08-26 02:27:19.122577,2020-08-26 02:28:11.068711,0 days 00:00:51.946134000,4,26,COMPLETE
181,181,0.0010096957818924285,2020-08-26 02:28:11.448642,2020-08-26 02:28:43.685941,0 days 00:00:32.237299000,2,30,COMPLETE
182,182,0.019230052249218643,2020-08-26 02:28:44.367462,2020-08-26 02:29:14.333887,0 days 00:00:29.966425000,2,30,COMPLETE
183,183,0.0006586414169754876,2020-08-26 02:29:15.596698,2020-08-26 02:30:00.837946,0 days 00:00:45.241248000,3,32,COMPLETE
184,184,0.0020573541024521674,2020-08-26 02:30:01.576902,2020-08-26 02:30:56.707541,0 days 00:00:55.130639000,3,33,COMPLETE
185,185,0.00047222735851376276,2020-08-26 02:30:58.035236,2020-08-26 02:31:31.938918,0 days 00:00:33.903682000,2,31,COMPLETE
186,186,0.0033804670797375302,2020-08-26 02:31:32.626524,2020-08-26 02:31:55.607526,0 days 00:00:22.981002000,1,29,COMPLETE
187,187,0.0009852406700025754,2020-08-26 02:31:56.406725,2020-08-26 02:32:30.109006,0 days 00:00:33.702281000,2,30,COMPLETE
188,188,0.001480047089422267,2020-08-26 02:32:31.079088,2020-08-26 02:33:27.919282,0 days 00:00:56.840194000,3,33,COMPLETE
189,189,0.0010399960273812657,2020-08-26 02:33:29.490308,2020-08-26 02:34:00.641518,0 days 00:00:31.151210000,2,27,COMPLETE
190,190,0.158530771704936,2020-08-26 02:34:01.036063,2020-08-26 02:34:27.143861,0 days 00:00:26.107798000,3,1,COMPLETE
191,191,0.0007931512784494512,2020-08-26 02:34:28.014546,2020-08-26 02:35:04.439342,0 days 00:00:36.424796000,2,28,COMPLETE
192,192,0.000832080267311213,2020-08-26 02:35:05.082926,2020-08-26 02:35:32.281442,0 days 00:00:27.198516000,1,29,COMPLETE
193,193,0.0009584735857725698,2020-08-26 02:35:32.830844,2020-08-26 02:36:11.661164,0 days 00:00:38.830320000,2,29,COMPLETE
194,194,0.0005216582887773915,2020-08-26 02:36:12.823470,2020-08-26 02:36:53.957063,0 days 00:00:41.133593000,3,30,COMPLETE
195,195,0.0004610959054957845,2020-08-26 02:36:54.271140,2020-08-26 02:37:33.092740,0 days 00:00:38.821600000,2,31,COMPLETE
