0.000000000000000000e+00,7.192026060329310966e-02
3.968253968253968251e-04,7.191527427408744844e-02
7.936507936507936501e-04,7.191029309720857465e-02
1.190476190476190584e-03,7.190531712883611870e-02
1.587301587301587300e-03,7.190034642221056205e-02
1.984126984126984017e-03,7.189538102631445882e-02
2.380952380952381167e-03,7.189042098691254823e-02
2.777777777777777884e-03,7.188546634698524118e-02
3.174603174603174600e-03,7.188051714572521456e-02
3.571428571428571317e-03,7.187557341843076042e-02
3.968253968253968034e-03,7.187063519809892831e-02
4.365079365079365184e-03,7.186570251629328943e-02
4.761904761904762334e-03,7.186077540551458198e-02
5.158730158730158617e-03,7.185585389856563587e-02
5.555555555555555768e-03,7.185093803053949069e-02
5.952380952380952051e-03,7.184602783711722951e-02
6.349206349206349201e-03,7.184112335595786714e-02
6.746031746031746351e-03,7.183622463030414629e-02
7.142857142857142634e-03,7.183133171638868275e-02
7.539682539682539784e-03,7.182644466974107134e-02
7.936507936507936067e-03,7.182156355739303943e-02
8.333333333333333218e-03,7.181668844955201025e-02
8.730158730158730368e-03,7.181181939289055238e-02
9.126984126984127518e-03,7.180695642283216329e-02
9.523809523809524669e-03,7.180209956681753158e-02
9.920634920634920084e-03,7.179724886918116555e-02
1.031746031746031723e-02,7.179240442095298491e-02
1.071428571428571438e-02,7.178756633106973817e-02
1.111111111111111154e-02,7.178273473150119377e-02
1.150793650793650869e-02,7.177790978617865081e-02
1.190476190476190410e-02,7.177309168649642634e-02
1.230158730158730125e-02,7.176828060904782980e-02
1.269841269841269840e-02,7.176347670994272232e-02
1.309523809523809555e-02,7.175868009222266530e-02
1.349206349206349270e-02,7.175389083425146031e-02
1.388888888888888812e-02,7.174910899852772472e-02
1.428571428571428527e-02,7.174433462692250685e-02
1.468253968253968242e-02,7.173956774058075359e-02
1.507936507936507957e-02,7.173480834806761353e-02
1.547619047619047672e-02,7.173005645244914796e-02
1.587301587301587213e-02,7.172531207950530452e-02
1.626984126984127102e-02,7.172057535503038872e-02
1.666666666666666644e-02,7.171584623617346943e-02
1.706349206349206185e-02,7.171112467625906373e-02
1.746031746031746074e-02,7.170641062822116774e-02
1.785714285714285615e-02,7.170170405057436913e-02
1.825396825396825504e-02,7.169700491270498965e-02
1.865079365079365045e-02,7.169231321816503522e-02
1.904761904761904934e-02,7.168762911628948076e-02
1.944444444444444475e-02,7.168295299599400372e-02
