-61.47776054129326,-60.411842420573294,-59.36251264183175,-58.31472263874368,-57.26693157257782,-56.218997228859614,-55.17088980961499,-54.12258396702213,-53.074050389099156,-52.02525434208857,-50.976154421294396,-49.926701007950754,-48.876834309526984,-47.82648185092123,-46.77555523801763,-45.72394594822312,-44.67151980658252,-43.61810966612945,-42.563505603428695,-41.50744162532336,-40.449577392972984,-39.38947268306894,-38.326550995142554,-37.260046422993895,-36.18892369338105,-35.111753249585725,-34.02650868844834,-32.93023503130126,-31.818551070138742,-30.685154472162047,-29.522227203742577,-28.323923711200855,-27.095086298392715,-25.8619439816342,-24.672836468771756,-23.58102892672365,-22.622561909322453,-21.808360907461264,-21.13098773865226,-20.574615001994818
-61.476237968239914,-60.407860770873405,-59.358015518727825,-58.31003264518917,-57.26207352926669,-56.21395908269115,-55.16565411016055,-54.11713044695426,-53.068355724410836,-52.01929158934266,-50.969892305563626,-49.92010303868103,-48.869857676218906,-47.819076033050436,-46.76766024029478,-45.71549003921489,-44.662416590887986,-43.60825424979512,-42.55276950597257,-41.49566592718182,-40.436563344415056,-39.374968564924394,-38.310233265275016,-37.241491795857,-36.16756611777044,-35.08681445532984,-33.99688145934375,-32.894287916113015,-31.773841563393937,-30.628182670796612,-29.44876815455067,-28.230923441269276,-26.984366376003344,-25.742989894604236,-24.560272918766312,-23.48761221222465,-22.55439570168805,-21.765384330089123,-21.1098194726761,-20.570864958168027
-61.474792752310734,-60.40392021918144,-59.353524752688905,-58.30534156468743,-57.2572131672007,-56.20891818085499,-55.16041523867467,-54.11167326295778,-53.06265680022771,-52.01332384958543,-50.9636243066569,-49.91349807248616,-48.862872648605226,-47.81166004964597,-46.7597528071312,-45.70701875101722,-44.65329412884097,-43.59837443490327,-42.54200203881067,-41.4838492641616,-40.42349486793058,-39.36039071046433,-38.29381339118298,-37.22279193120558,-36.14599545751058,-35.06155100033438,-33.966738161443615,-32.85749019370466,-31.727721207157725,-30.568998317513977,-29.372334442433168,-28.135020801365535,-26.87255809001881,-25.626273074730545,-24.452974098385834,-23.400543089701074,-22.491728509731438,-21.726123575470034,-21.090506163542354,-20.567436998589272
-61.473416844239935,-60.40002040447036,-59.34904089959461,-58.30064954241909,-57.25235050389878,-56.2038745196508,-55.15517318755127,-54.10621240509748,-53.05695360378511,-52.0073511062615,-50.957350402845684,-49.90688608047866,-48.85587918774473,-47.804233847422765,-46.75183286442412,-45.69853197874735,-44.64415226911535,-43.58846999846606,-42.53120286559871,-41.471991115513454,-40.41037113297802,-39.34573774865942,-38.2772890152729,-37.20394257304947,-36.12420360227251,-35.0359466832775,-33.93604601512167,-32.81977938552329,-31.680090883486336,-30.50750311482298,-29.292963015958353,-28.036573723791744,-26.760313755145503,-25.512308656412447,-24.350874990152484,-23.31923407619629,-22.43384016731014,-21.690027882531787,-21.07276274994521,-20.564282125088994
-61.472103127506074,-60.396160843369735,-59.34456448043828,-58.295956728350866,-57.24748555929857,-56.198828095808985,-55.14992794920684,-54.100747863392854,-53.05124612224589,-52.0013733427104,-50.951070572247644,-49.90026703354181,-48.848877254348054,-47.79679737255556,-46.74390033721323,-45.69002961612651,-44.63499085804882,-43.57854071346382,-42.520371642788646,-41.460090947094045,-40.39719128292121,-39.3310082547587,-38.26065766226323,-37.18493919219687,-36.102181789889705,-35.0099838109759,-33.90476933843127,-32.78108937152429,-31.630852886279595,-30.44361925600537,-29.21073886921959,-27.93597811388676,-26.64823089884445,-25.4014650245054,-24.253813549678956,-23.24313954078837,-22.380132293133695,-21.656658380570995,-21.056365172423774,-20.5613617708888
-61.470845306342724,-60.39234095318236,-59.340095981029165,-58.29126327626691,-57.24261835572933,-56.193778906524024,-55.14467951608887,-54.095279627818975,-53.04553434269991,-51.99539054216553,-50.94478479282486,-49.89364090232684,-48.841866808772636,-47.78935057067005,-46.73595514966449,-45.68151155544944,-44.62580973958301,-43.568586348722675,-42.50950801936559,-41.44814821076596,-40.38395443356618,-39.31620074647334,-38.24391672877979,-37.165776958307625,-36.07992053988518,-34.983643085748945,-33.87286952638959,-32.7413510398969,-31.57991317580501,-30.377292345491508,-29.125791727030936,-27.833651197387002,-26.536839213573963,-25.29398574469973,-24.161568962341853,-23.171763835216378,-22.33010504478094,-21.62566008797203,-21.04113406679767,-20.558645018810726
-61.469637807384444,-60.388560071610456,-59.33563585211644,-58.28656934285189,-57.237748917866384,-56.188726949485364,-55.139427880684465,-54.089807688307566,-53.03981825216354,-51.989402687753106,-50.9384930423821,-49.887007657249875,-48.8348478110176,-47.781893386833765,-46.72799722505342,-45.672977687552745,-44.61660875520129,-43.55860666878628,-42.49861163656919,-41.43616234375362,-40.37065967156461,-39.30131367975161,-38.22706347179086,-37.14645070936497,-36.05740958461527,-34.95690350471601,-33.84030509740639,-32.70049307957746,-31.527183606627403,-30.308493421019843,-29.03829112480431,-27.73001639942895,-26.42659444701959,-25.190012399125465,-24.07388883070037,-23.104662345380994,-22.283338217586802,-21.596742033053705,-21.026923583053186,-20.556106693316277
-61.46847569327773,-60.38481747362566,-59.331184509852605,-58.28187508683026,-57.232877272669214,-56.18367222290538,-55.13417303552927,-54.08433203474817,-53.0340978375792,-51.98340976249108,-50.93219529856498,-49.880367268488925,-48.827820220718515,-47.7744257655467,-46.720026485748,-45.66442790178228,-44.60738774386405,-43.548601433781386,-42.48768212759816,-41.424132767950425,-40.35730605266824,-39.28634544410137,-38.21009499580826,-37.12695491867073,-36.03463779933723,-34.929742275397565,-33.807031810408134,-32.65844289038761,-31.472584039951407,-30.23722005846568,-28.94844037462252,-27.625490406348458,-26.317877678797114,-25.089606016483295,-23.99050775365109,-23.041438953794504,-22.239476161718954,-21.56966287276468,-21.013613505702857,-20.553726015207836
-61.46735458679176,-60.381112385861805,-59.32674233652654,-58.27718066816435,-57.228003449305334,-56.17861472554435,-55.12891497321654,-54.0788526569895,-53.028373085814934,-51.97741174928804,-50.92589153885813,-49.873719705980776,-48.820783997141994,-47.7669476507318,-46.71204285319099,-45.6558620859594,-44.59814654194131,-43.53857039927653,-42.476719117296426,-41.41205888917158,-40.34389259981721,-39.2712943574161,-38.19300823879685,-37.107283659556764,-36.0115931326834,-34.90213475164035,-33.77300285338422,-32.61512758171892,-31.41604426578153,-30.163496593450965,-28.856469886047364,-27.520472724411835,-26.210998447988825,-24.99276591369602,-23.911159553968716,-22.98174190199708,-22.198215825970166,-21.544220302500744,-21.001103567973868,-20.55148563022975
-61.46627060414371,-60.37744399886093,-59.32230968150723,-58.2724862473125,-57.22312747906195,-56.17355445673235,-55.123653686406186,-54.07336954484087,-53.02264398366395,-51.971408630942136,-50.919581740583375,-49.86706493941786,-48.81373909918024,-47.75945898572509,-46.70404624788175,-45.647280126345954,-44.58888498314252,-43.52851331613356,-42.465722221818964,-41.39994009634694,-40.330418301044034,-39.256158660260965,-38.17579995675574,-37.0874305680945,-35.988262539146405,-34.87405439336193,-33.738169101422834,-32.57047502880376,-31.35750567657012,-30.08737353408184,-28.76263025844636,-27.415337784332976,-26.106200374896453,-24.899445528132237,-23.8355849909644,-22.925259139565576,-22.159297282639663,-21.5202431288029,-20.989309263667803,-20.549370892990158
-61.46522029641121,-60.37381147746065,-59.31788686234833,-58.26779198454751,-57.21824939524737,-56.168491416387916,-55.118389167833925,-54.06788268807382,-53.01691051784425,-51.96540039013996,-50.91326588089778,-49.860402938244995,-48.80668548534544,-47.75195971326564,-46.69603658935757,-45.638681907608174,-44.57960289844332,-43.51842993035126,-42.45469104827558,-41.38777576064715,-40.31688210717397,-39.24093650957749,-38.15846670695848,-37.06738880417008,-35.96463191524306,-34.845472752952695,-33.70247943994892,-32.524414955494116,-31.296922650606707,-30.008926266996866,-28.667185493486507,-27.310429449487692,-26.003668174163135,-24.80956528195497,-23.76353635411063,-22.871713723376608,-22.12249619465628,-21.497585245638554,-20.97815870585122,-20.54736932942199
-61.46420059804282,-60.37021396957379,-59.31347416601201,-58.263098039334515,-57.21336923308386,-56.163425605033545,-55.113121410320275,-54.062392076423784,-53.011172674998285,-51.95938700945542,-50.90694393679177,-49.85373367165616,-48.79962311376402,-47.74444977548524,-46.688013796174346,-45.63006731277913,-44.57030011600914,-43.50831998290045,-42.44362519435029,-41.3755652345361,-40.30328292930143,-39.22562597176884,-38.14100482986676,-37.047151011371874,-35.940686041028755,-34.816359490431296,-33.6658811469154,-32.47688001377457,-31.234263619199147,-29.92825317574824,-28.570406601599192,-27.20605766287237,-25.903535224403704,-24.723022765105807,-23.69477995295289,-22.820859536396128,-22.08761779650475,-21.47612099401675,-20.96759023262983,-20.545470226729822
-61.46320878159908,-60.3666506135791,-59.30907185017703,-58.25840456976707,-57.20848702959374,-56.158357023807916,-55.10785040677943,-54.05689769959189,-53.00543044169257,-51.95336847134862,-50.90061588508714,-49.84705710859109,-48.79255194217081,-47.736929113897794,-46.67997778588671,-45.62143622321989,-44.56097646111534,-43.49818320954995,-42.432524247893966,-41.363307850741776,-40.28961963602196,-39.210225015132345,-38.123410429761584,-37.026709276205885,-35.91640852858167,-34.78668241866783,-33.6283203261739,-32.42780683260017,-31.16951180600303,-29.84547329813218,-28.47256580178368,-27.102496902077892,-25.805891105351858,-24.639700625048192,-23.62909722020091,-22.77247743420883,-22.054492055786877,-21.45574154227413,-20.957550556028767,-20.543664316072434
-61.4622424179628,-60.36312054451311,-59.30468014460221,-58.25371173205937,-57.20360282348013,-56.15328567447502,-55.10257615022789,-54.05139954724692,-52.999683804417394,-51.94734475816472,-50.894281702435094,-49.840373217731916,-48.78547192790303,-47.72939766938843,-46.67192847502755,-45.61278851857915,-44.551631756063635,-43.488019340682406,-42.42138778648755,-41.35100292113741,-40.27589105039862,-39.19473150161207,-38.105679354166234,-37.00605508721122,-35.89178177897303,-34.75640757920822,-33.58974238316784,-32.37713701173575,-31.10266563928539,-29.760723649242124,-28.373931444996956,-26.999986090099714,-25.710788719410267,-24.55947256717816,-23.566284923532447,-22.726371842497223,-22.02296975874417,-21.436352030074563,-20.947993312270288,-20.54194352383035
-61.46129934135103,-60.35962289922884,-59.300299252521256,-58.24901968009236,-57.198716655003864,-56.14821155943018,-55.09729863379289,-54.04589760902724,-52.993932749586556,-51.94131585213277,-50.887941365314184,-49.833681967499665,-48.77838302789417,-47.72185538220236,-46.66386577908683,-45.604124076751404,-44.54226582009469,-43.477828101099334,-42.41021537697291,-41.33864973552385,-40.26209594664234,-39.17914317785179,-38.087807172166166,-36.98517929458981,-35.8667869490933,-34.72549934848767,-33.550092533424994,-32.32481803978509,-31.033738848311806,-29.674156331447897,-28.274763730666123,-26.898729620127426,-25.618250775108418,-24.48220783990734,-23.506154823096704,-22.682367786278338,-21.992919322484042,-21.41786929127568,-20.938877913156936,-20.540300774358386
-61.460377618542715,-60.35615682066522,-59.29592935204926,-58.24432856501112,-57.19382856585776,-56.14313468170305,-55.092017850720424,-54.040391874542905,-52.98817726353708,-51.935281735364555,-50.881594850028286,-49.82698332605071,-48.77128519866771,-47.71430219193335,-46.65578961248977,-45.59544277383341,-44.532878469296385,-43.4676092098142,-42.399006574948146,-41.32624756030403,-40.24823304648599,-39.16345766553707,-38.06978915176088,-36.96407207099123,-35.84140392952412,-34.69392057353651,-33.509316334033635,-32.270804119297054,-30.962760263430173,-29.585935542736685,-28.175311235198873,-26.79889918339669,-25.52827552769072,-24.40777452850202,-23.448533000724712,-22.640308312717806,-21.964224182095972,-21.400220020800266,-20.930168626384077,-20.53872983191069
-61.4594755218081,-60.35272146135238,-59.291570597584894,-58.239638534870735,-57.18893859903946,-56.13805504495777,-55.08673379438295,-54.034882333377766,-52.98241733252902,-51.92924238985345,-50.875242132704464,-49.82027726127315,-48.76417839633069,-47.70673803751199,-46.64769988857433,-45.58674448407897,-44.52346951650758,-43.45736237983262,-42.387760924223905,-41.31379563703964,-40.23430101523332,-39.14767245102475,-38.05162023641113,-36.942722874104625,-35.81561133444044,-34.66163273567704,-33.467360228312444,-32.21505688553811,-30.889773345895836,-29.49623458221723,-28.075808231288672,-26.70063613158114,-25.44084175310259,-24.336041926871744,-23.393259010368354,-22.600052262897847,-21.936780635391187,-21.383339285823467,-20.921833832046694,-20.537225172737166
-61.45859150508896,-60.34931598626141,-59.287223121195446,-58.23494973432773,-57.18404679872386,-56.13297265349035,-55.08144645828666,-54.029368975091664,-52.976652942745204,-51.9231977974732,-50.868883189290884,-49.81356374078311,-48.757062576567165,-47.699162857193535,-46.639596519567846,-45.57802907985181,-44.51403877121697,-43.44708731791839,-42.37647795623691,-41.30129318088011,-40.22029845746526,-39.131784874268604,-38.033295020970606,-36.92112041170556,-35.78938650430749,-34.628596140195775,-33.424172094169634,-32.15754600909679,-30.81483547819877,-29.405232937216752,-27.97647274702531,-26.60405415204715,-25.35591298357348,-24.266882204576053,-23.340184947158345,-22.56147234792917,-21.910496054236496,-21.367169306686822,-20.913845416275024,-20.53578188067943
-61.457724183033804,-60.34593957509287,-59.28288703397434,-58.23026230437418,-57.17915321013599,-56.12788751222348,-55.076155836078314,-54.02385178922263,-52.970884080291135,-51.91714793997676,-50.86251799555461,-49.80684273192098,-48.749937694631434,-47.691576588545445,-46.631479416562996,-45.569296431576554,-44.504586039456605,-43.43678372434414,-42.36515718941675,-41.288739378853634,-40.206223912388204,-39.115792117060394,-38.014807727213984,-36.8992526097871,-35.76270552190996,-34.59477012955609,-33.37970178713374,-32.09824967584634,-30.738017048795896,-29.313113521231855,-27.877505293472353,-26.509242080630415,-25.273441063171916,-24.200171540889805,-23.289174497244492,-22.524453487897876,-21.885287391420498,-21.3516584510991,-20.906178272692642,-20.53439556125804
-61.456872312540966,-60.342591424085846,-59.278562427363205,-58.225576382111484,-57.17425787942522,-56.12279962669888,-55.07086192155155,-54.01833076528915,-52.96511073119479,-51.91109279899506,-50.85614652707941,-49.800114201747554,-48.74280370534116,-47.683979168434576,-46.623348489492834,-45.56054640768759,-44.49511112368979,-43.426451292625124,-42.353798128501666,-41.276133388009995,-40.192075848811186,-39.0996911906169,-37.99615217919229,-36.877106584373294,-35.735543242025564,-34.560113317391256,-33.333901669673985,-32.03715494088635,-30.659400366905647,-29.22006011679849,-27.77908817725072,-26.416266719226176,-25.193369096503833,-24.135790859851106,-23.24010200695977,-22.48889137649771,-21.86107992724469,-21.3367603984677,-20.898809889455883,-20.53306227044777
-61.45603477650473,-60.33927074741838,-59.27424937443229,-58.22089210056089,-57.169360853541406,-56.117709003067326,-55.06556470865272,-54.012805892792365,-52.95933288140652,-51.90503235603583,-50.84976875926352,-49.793378117040106,-48.73566056307031,-47.67637053301395,-46.61520364710501,-45.55177887457566,-44.48561382269266,-43.41608970923472,-42.34240026379887,-41.263474333405,-40.177852659741866,-39.08347892255452,-37.97732177866131,-36.8546686175709,-35.70787333483673,-34.52458384028196,-33.28672711916615,-31.97425795588278,-30.57907844356922,-29.126255062732124,-27.68138530938053,-26.32517556264019,-25.115633868248743,-24.07362626952411,-23.192851594137103,-22.45469123885,-21.83780621174266,-21.322433441039006,-20.891720004814406,-20.531778455221733
-61.45521056949719,-60.33597677826061,-59.26994793111467,-58.21620958850795,-57.16446218011371,-56.112615648076634,-55.0602641914862,-54.007277161218376,-52.953550516798906,-51.89896659248236,-50.84338466731734,-49.78663444428836,-48.7285082217419,-47.668750617709215,-46.60704479693503,-45.54299369653213,-44.47609393142917,-43.405698653299844,-42.33096307038462,-41.25076130591661,-40.16355265659431,-39.067151943303834,-37.95830948083976,-36.831924138363554,-35.67966834296938,-34.48813962416792,-33.23813700766239,-31.909564071719068,-30.49715367469616,-29.03187721162381,-27.58454242174778,-26.23599937011058,-25.04016780932863,-24.013569284376945,-23.14731631405708,-22.421766754475865,-21.81540516747036,-21.308639895885232,-20.884890317977234,-20.530540903601633
-61.45439878515105,-60.33270876953369,-59.26565813739103,-58.21152897037817,-57.159561907332446,-56.107519569057615,-55.05496036431908,-54.001744560040436,-52.947763623166736,-51.89289548959226,-50.836994226261126,-49.77988314969041,-48.72134663482056,-47.661119357204605,-46.59887184527854,-45.53419073569062,-44.46655124091873,-43.39527779627469,-42.31948600723927,-41.23799335988313,-40.149174063005134,-39.05070667202713,-37.93910777076012,-36.808857708594374,-35.65089975185929,-34.450738662160816,-33.18809414745956,-31.843087820559525,-30.413736460454487,-28.937100171295516,-27.48868760670229,-26.148754541703504,-24.96690057993638,-23.95551689066362,-23.103397385774404,-22.390039121439223,-21.793821324828738,-21.29534560733678,-20.878304244952723,-20.529346702443842
-61.45359860503739,-60.3294659944204,-59.26138001842279,-58.20685036614105,-57.15466008383449,-56.10242077390831,-55.0496532215854,-53.99620807872117,-52.94197218622689,-51.886819028496234,-50.83059741092262,-49.773124199148505,-48.71417575530495,-47.653476685428544,-46.59068469716257,-45.52536985196597,-44.45698553809606,-43.38482680159072,-42.30796851631222,-41.22516951055449,-40.134715008258375,-39.034139302111505,-37.91970864047726,-36.78545301451914,-35.6215380729771,-34.41233930050529,-33.13656569730837,-31.774852783315634,-30.32894379329199,-28.842090833336208,-27.393932102213174,-26.06344527889144,-24.89576033228957,-23.89937149999811,-23.061003480274824,-22.359436241250837,-21.773004167361332,-21.28251952370198,-20.871946711216705,-20.52819320156494
-61.45280928885761,-60.32624774666693,-59.25711358563243,-58.20217389124021,-57.14975675859262,-56.09731927107653,-55.0443427578897,-53.99066770671474,-52.93617619161831,-51.880737190196804,-50.82419419593464,-49.76635755826478,-48.70699553571991,-47.645822535538755,-46.582483256315705,-45.51653090299016,-44.44739660566243,-43.374345324280995,-42.2964100215116,-41.21228873134827,-40.12017352032345,-39.017445786319215,-37.900103567398006,-36.76169286424567,-35.591552939294814,-34.37290052946578,-33.08352352494732,-31.704891350106983,-30.242897844232395,-28.747008182971545,-27.300371253634562,-25.980065522775217,-24.82667470803328,-23.845040825027503,-23.020050069247823,-22.32989200721083,-21.752907568775576,-21.27013333538085,-20.865803974735346,-20.527077983096007
-61.452030165790724,-60.32305334070999,-59.25285883773043,-58.19749965654699,-57.14485198080898,-56.092215069541055,-55.03902896801007,-53.98512343346897,-52.930375624901934,-51.874649955567065,-50.81778455573262,-49.759583192336876,-48.69980592810846,-47.638156839906934,-46.57426742513702,-45.507673744045185,-44.43778422192769,-43.36383301057665,-42.284809927613516,-41.199349950902956,-40.105547518514655,-39.00062182168485,-37.880283493988976,-36.73755919130687,-35.56091321224899,-34.332382275990206,-33.02894452247019,-31.633244382631243,-30.1557245740164,-28.652002377387902,-27.208085592585867,-25.898600673437816,-24.75957161742817,-23.792437702502433,-22.980458831677947,-22.301345681505317,-21.733489306839306,-21.25816116401279,-20.859863474159997,-20.525998835176093
-61.45126062685674,-60.31988211165869,-59.24861576168896,-58.192827768335356,-57.13994579981296,-56.08710817879145,-55.033711846900594,-53.9795752484274,-52.9245704715607,-51.86855730534939,-50.81136846455214,-49.75280106635346,-48.69260688402357,-47.63047953010289,-46.56603710466386,-45.49879822799239,-44.428148160642266,-43.35328949747329,-42.273167619085676,-41.18635204992195,-40.09083480578486,-38.983662834255846,-37.860238809110925,-36.71303306454741,-35.52958709934906,-34.29074569510783,-32.972810871836074,-31.5599607884127,-30.0675523922849,-28.557214074185286,-27.11714198304098,-25.819029100638875,-24.69437984023648,-23.74147988250296,-22.942157114590728,-22.273741348610205,-21.71471064200824,-21.24657929427863,-20.85411369801585,-20.52495372926702
-61.45050011817363,-60.31673341515637,-59.24438433366296,-58.18815832827596,-57.13503826496374,-56.08199860880679,-55.028391389693205,-53.97402314103125,-52.918760716999515,-51.86245922015414,-50.80494589642633,-49.746011144989666,-48.68539835451969,-47.6227905368782,-46.55779219453822,-45.489904205198236,-44.41848819081831,-43.342714412264925,-42.261482458820105,-41.173293857803024,-40.076033060670284,-38.9665639637784,-37.83995933121558,-36.68809470443737,-35.497542281491995,-34.24795345715109,-32.915110258601345,-31.48509701769717,-29.97851088445233,-28.46277398776375,-27.027594793943543,-25.741323460222166,-24.63102948175426,-23.692089797626924,-22.905077443888224,-22.24702743444508,-21.696535950801277,-21.235365941537548,-20.84854407149398,-20.523940800506857
